2.60265792E-08,0
2.60266080E-08,0
2.60266369E-08,0
2.60266658E-08,0
2.60266947E-08,0
2.60267236E-08,0
2.60267524E-08,0
2.60267813E-08,0
2.60268102E-08,0
2.60268391E-08,0
2.60268679E-08,0
2.60268968E-08,0
2.60269257E-08,0
2.60269546E-08,0
2.60269835E-08,0
2.60270123E-08,0
2.60270412E-08,0
2.60270701E-08,0
2.60270990E-08,0
2.60271278E-08,0
2.60271567E-08,0
2.60271856E-08,0
2.60272145E-08,0
2.60272434E-08,0
2.60272722E-08,0
2.60273011E-08,0
2.60273300E-08,0
2.60273589E-08,0
2.60273877E-08,0
2.60274166E-08,0
2.60274455E-08,0
2.60274744E-08,0
2.60275033E-08,0
2.60275321E-08,0
2.60275610E-08,0
2.60275899E-08,0
2.60276188E-08,0
2.60276476E-08,0
2.60276765E-08,0
2.60277054E-08,0
2.60277343E-08,0
2.60277632E-08,0
2.60277920E-08,0
2.60278209E-08,0
2.60278498E-08,0
2.60278787E-08,0
2.60279076E-08,0
2.60279364E-08,0
2.60279653E-08,0
2.60279942E-08,0
2.60280231E-08,0
2.60280519E-08,0
2.60280808E-08,0
2.60281097E-08,0
2.60281386E-08,0
2.60281675E-08,0
2.60281963E-08,0
2.60282252E-08,0
2.60282541E-08,0
2.60282830E-08,0
2.60283118E-08,0
2.60283407E-08,0
2.60283696E-08,0
2.60283985E-08,0
2.60284274E-08,0
2.60284562E-08,0
2.60284851E-08,0
2.60285140E-08,0
2.60285429E-08,0
2.60285717E-08,0
2.60286006E-08,0
2.60286295E-08,0
2.60286584E-08,0
2.60286873E-08,0
2.60287161E-08,0
2.60287450E-08,0
2.60287739E-08,0
2.60288028E-08,0
2.60288316E-08,0
2.60288605E-08,0
2.60288894E-08,0
2.60289183E-08,1
2.60289472E-08,0
2.60289760E-08,0
2.60290049E-08,0
2.60290338E-08,0
2.60290627E-08,0
2.60290916E-08,0
2.60291204E-08,0
2.60291493E-08,0
2.60291782E-08,0
2.60292071E-08,0
2.60292359E-08,0
2.60292648E-08,0
2.60292937E-08,2
2.60293226E-08,0
2.60293515E-08,0
2.60293803E-08,0
2.60294092E-08,0
2.60294381E-08,0
2.60294670E-08,0
2.60294958E-08,0
2.60295247E-08,0
2.60295536E-08,0
2.60295825E-08,0
2.60296114E-08,0
2.60296402E-08,0
2.60296691E-08,0
2.60296980E-08,0
2.60297269E-08,0
2.60297557E-08,0
2.60297846E-08,0
2.60298135E-08,0
2.60298424E-08,0
2.60298713E-08,0
2.60299001E-08,0
2.60299290E-08,0
2.60299579E-08,2
2.60299868E-08,0
2.60300156E-08,0
2.60300445E-08,0
2.60300734E-08,0
2.60301023E-08,0
2.60301312E-08,0
2.60301600E-08,0
2.60301889E-08,0
2.60302178E-08,0
2.60302467E-08,0
2.60302755E-08,0
2.60303044E-08,0
2.60303333E-08,0
2.60303622E-08,0
2.60303911E-08,0
2.60304199E-08,0
2.60304488E-08,0
2.60304777E-08,0
2.60305066E-08,0
2.60305355E-08,0
2.60305643E-08,0
2.60305932E-08,0
2.60306221E-08,0
2.60306510E-08,1
2.60306798E-08,0
2.60307087E-08,0
2.60307376E-08,0
2.60307665E-08,0
2.60307954E-08,0
2.60308242E-08,0
2.60308531E-08,1
2.60308820E-08,0
2.60309109E-08,0
2.60309397E-08,0
2.60309686E-08,0
2.60309975E-08,0
2.60310264E-08,0
2.60310553E-08,0
2.60310841E-08,1
2.60311130E-08,0
2.60311419E-08,1
2.60311708E-08,0
2.60311996E-08,0
2.60312285E-08,0
2.60312574E-08,2
2.60312863E-08,1
2.60313152E-08,0
2.60313440E-08,0
2.60313729E-08,1
2.60314018E-08,2
2.60314307E-08,0
2.60314595E-08,0
2.60314884E-08,0
2.60315173E-08,0
2.60315462E-08,0
2.60315751E-08,2
2.60316039E-08,0
2.60316328E-08,1
2.60316617E-08,0
2.60316906E-08,0
2.60317194E-08,1
2.60317483E-08,0
2.60317772E-08,0
2.60318061E-08,0
2.60318350E-08,1
2.60318638E-08,0
2.60318927E-08,0
2.60319216E-08,0
2.60319505E-08,1
2.60319794E-08,2
2.60320082E-08,0
2.60320371E-08,2
2.60320660E-08,0
2.60320949E-08,2
2.60321237E-08,2
2.60321526E-08,2
2.60321815E-08,0
2.60322104E-08,0
2.60322393E-08,0
2.60322681E-08,0
2.60322970E-08,2
2.60323259E-08,0
2.60323548E-08,1
2.60323836E-08,0
2.60324125E-08,1
2.60324414E-08,0
2.60324703E-08,0
2.60324992E-08,1
2.60325280E-08,0
2.60325569E-08,0
2.60325858E-08,1
2.60326147E-08,2
2.60326435E-08,2
2.60326724E-08,0
2.60327013E-08,0
2.60327302E-08,0
2.60327591E-08,1
2.60327879E-08,1
2.60328168E-08,3
2.60328457E-08,1
2.60328746E-08,1
2.60329034E-08,1
2.60329323E-08,2
2.60329612E-08,0
2.60329901E-08,0
2.60330190E-08,4
2.60330478E-08,0
2.60330767E-08,1
2.60331056E-08,0
2.60331345E-08,1
2.60331634E-08,0
2.60331922E-08,3
2.60332211E-08,1
2.60332500E-08,0
2.60332789E-08,1
2.60333077E-08,0
2.60333366E-08,3
2.60333655E-08,0
2.60333944E-08,4
2.60334233E-08,2
2.60334521E-08,1
2.60334810E-08,2
2.60335099E-08,1
2.60335388E-08,0
2.60335676E-08,3
2.60335965E-08,3
2.60336254E-08,1
2.60336543E-08,2
2.60336832E-08,0
2.60337120E-08,0
2.60337409E-08,2
2.60337698E-08,0
2.60337987E-08,7
2.60338275E-08,1
2.60338564E-08,2
2.60338853E-08,0
2.60339142E-08,3
2.60339431E-08,1
2.60339719E-08,6
2.60340008E-08,1
2.60340297E-08,0
2.60340586E-08,3
2.60340874E-08,1
2.60341163E-08,3
2.60341452E-08,2
2.60341741E-08,4
2.60342030E-08,0
2.60342318E-08,6
2.60342607E-08,4
2.60342896E-08,2
2.60343185E-08,0
2.60343473E-08,1
2.60343762E-08,11
2.60344051E-08,2
2.60344340E-08,5
2.60344629E-08,3
2.60344917E-08,3
2.60345206E-08,3
2.60345495E-08,0
2.60345784E-08,4
2.60346073E-08,3
2.60346361E-08,4
2.60346650E-08,0
2.60346939E-08,2
2.60347228E-08,1
2.60347516E-08,8
2.60347805E-08,3
2.60348094E-08,3
2.60348383E-08,3
2.60348672E-08,0
2.60348960E-08,5
2.60349249E-08,2
2.60349538E-08,6
2.60349827E-08,0
2.60350115E-08,7
2.60350404E-08,5
2.60350693E-08,2
2.60350982E-08,3
2.60351271E-08,1
2.60351559E-08,12
2.60351848E-08,1
2.60352137E-08,5
2.60352426E-08,3
2.60352714E-08,1
2.60353003E-08,10
2.60353292E-08,0
2.60353581E-08,10
2.60353870E-08,3
2.60354158E-08,12
2.60354447E-08,0
2.60354736E-08,13
2.60355025E-08,5
2.60355313E-08,0
2.60355602E-08,17
2.60355891E-08,4
2.60356180E-08,9
2.60356469E-08,2
2.60356757E-08,12
2.60357046E-08,1
2.60357335E-08,12
2.60357624E-08,3
2.60357913E-08,10
2.60358201E-08,6
2.60358490E-08,5
2.60358779E-08,2
2.60359068E-08,2
2.60359356E-08,24
2.60359645E-08,4
2.60359934E-08,8
2.60360223E-08,2
2.60360512E-08,7
2.60360800E-08,15
2.60361089E-08,0
2.60361378E-08,13
2.60361667E-08,6
2.60361955E-08,10
