-5.0354E-11,0
-5.0176E-11,0
-4.9998E-11,0
-4.9820E-11,0
-4.9642E-11,0
-4.9464E-11,0
-4.9286E-11,0
-4.9109E-11,0
-4.8931E-11,0
-4.8753E-11,0
-4.8575E-11,0
-4.8397E-11,0
-4.8219E-11,0
-4.8041E-11,0
-4.7864E-11,0
-4.7686E-11,0
-4.7508E-11,0
-4.7330E-11,0
-4.7152E-11,0
-4.6974E-11,0
-4.6796E-11,0
-4.6618E-11,0
-4.6441E-11,0
-4.6263E-11,0
-4.6085E-11,0
-4.5907E-11,0
-4.5729E-11,0
-4.5551E-11,0
-4.5373E-11,0
-4.5196E-11,0
-4.5018E-11,0
-4.4840E-11,0
-4.4662E-11,0
-4.4484E-11,0
-4.4306E-11,0
-4.4128E-11,0
-4.3951E-11,0
-4.3773E-11,0
-4.3595E-11,0
-4.3417E-11,0
-4.3239E-11,0
-4.3061E-11,0
-4.2883E-11,0
-4.2706E-11,0
-4.2528E-11,0
-4.2350E-11,0
-4.2172E-11,0
-4.1994E-11,0
-4.1816E-11,0
-4.1638E-11,0
-4.1461E-11,0
-4.1283E-11,0
-4.1105E-11,0
-4.0927E-11,0
-4.0749E-11,0
-4.0571E-11,0
-4.0393E-11,0
-4.0215E-11,0
-4.0038E-11,0
-3.9860E-11,0
-3.9682E-11,0
-3.9504E-11,0
-3.9326E-11,0
-3.9148E-11,0
-3.8970E-11,0
-3.8793E-11,0
-3.8615E-11,0
-3.8437E-11,0
-3.8259E-11,0
-3.8081E-11,0
-3.7903E-11,0
-3.7725E-11,0
-3.7548E-11,0
-3.7370E-11,0
-3.7192E-11,0
-3.7014E-11,0
-3.6836E-11,0
-3.6658E-11,0
-3.6480E-11,0
-3.6303E-11,0
-3.6125E-11,0
-3.5947E-11,0
-3.5769E-11,0
-3.5591E-11,0
-3.5413E-11,0
-3.5235E-11,0
-3.5057E-11,0
-3.4880E-11,0
-3.4702E-11,0
-3.4524E-11,0
-3.4346E-11,0
-3.4168E-11,0
-3.3990E-11,0
-3.3812E-11,0
-3.3635E-11,0
-3.3457E-11,0
-3.3279E-11,0
-3.3101E-11,0
-3.2923E-11,0
-3.2745E-11,0
-3.2567E-11,0
-3.2390E-11,0
-3.2212E-11,0
-3.2034E-11,0
-3.1856E-11,0
-3.1678E-11,0
-3.1500E-11,0
-3.1322E-11,0
-3.1145E-11,0
-3.0967E-11,0
-3.0789E-11,0
-3.0611E-11,0
-3.0433E-11,0
-3.0255E-11,0
-3.0077E-11,1
-2.9900E-11,0
-2.9722E-11,0
-2.9544E-11,0
-2.9366E-11,0
-2.9188E-11,0
-2.9010E-11,0
-2.8832E-11,0
-2.8654E-11,0
-2.8477E-11,0
-2.8299E-11,0
-2.8121E-11,0
-2.7943E-11,0
-2.7765E-11,0
-2.7587E-11,1
-2.7409E-11,0
-2.7232E-11,0
-2.7054E-11,0
-2.6876E-11,0
-2.6698E-11,0
-2.6520E-11,0
-2.6342E-11,0
-2.6164E-11,0
-2.5987E-11,0
-2.5809E-11,0
-2.5631E-11,0
-2.5453E-11,0
-2.5275E-11,0
-2.5097E-11,0
-2.4919E-11,0
-2.4742E-11,0
-2.4564E-11,0
-2.4386E-11,0
-2.4208E-11,0
-2.4030E-11,0
-2.3852E-11,0
-2.3674E-11,0
-2.3496E-11,0
-2.3319E-11,0
-2.3141E-11,0
-2.2963E-11,0
-2.2785E-11,0
-2.2607E-11,0
-2.2429E-11,0
-2.2251E-11,0
-2.2074E-11,0
-2.1896E-11,0
-2.1718E-11,1
-2.1540E-11,0
-2.1362E-11,0
-2.1184E-11,0
-2.1006E-11,0
-2.0829E-11,0
-2.0651E-11,0
-2.0473E-11,0
-2.0295E-11,0
-2.0117E-11,0
-1.9939E-11,0
-1.9761E-11,0
-1.9584E-11,0
-1.9406E-11,0
-1.9228E-11,0
-1.9050E-11,0
-1.8872E-11,2
-1.8694E-11,1
-1.8516E-11,0
-1.8338E-11,2
-1.8161E-11,1
-1.7983E-11,0
-1.7805E-11,1
-1.7627E-11,1
-1.7449E-11,0
-1.7271E-11,2
-1.7093E-11,0
-1.6916E-11,1
-1.6738E-11,2
-1.6560E-11,0
-1.6382E-11,0
-1.6204E-11,1
-1.6026E-11,2
-1.5848E-11,2
-1.5671E-11,1
-1.5493E-11,1
-1.5315E-11,2
-1.5137E-11,0
-1.4959E-11,1
-1.4781E-11,2
-1.4603E-11,5
-1.4426E-11,2
-1.4248E-11,3
-1.4070E-11,0
-1.3892E-11,2
-1.3714E-11,5
-1.3536E-11,4
-1.3358E-11,4
-1.3181E-11,4
-1.3003E-11,11
-1.2825E-11,5
-1.2647E-11,4
-1.2469E-11,9
-1.2291E-11,8
-1.2113E-11,9
-1.1935E-11,5
-1.1758E-11,5
-1.1580E-11,5
-1.1402E-11,8
-1.1224E-11,6
-1.1046E-11,8
-1.0868E-11,12
-1.0690E-11,13
-1.0513E-11,12
-1.0335E-11,10
-1.0157E-11,19
-9.979E-12,14
-9.801E-12,9
-9.623E-12,10
-9.445E-12,10
-9.268E-12,10
-9.090E-12,13
-8.912E-12,16
-8.734E-12,15
-8.556E-12,23
-8.378E-12,17
-8.200E-12,13
-8.023E-12,13
-7.845E-12,18
-7.667E-12,19
-7.489E-12,24
-7.311E-12,36
-7.133E-12,20
-6.955E-12,35
-6.777E-12,31
-6.600E-12,29
-6.422E-12,18
-6.244E-12,37
-6.066E-12,29
-5.888E-12,29
-5.710E-12,28
-5.532E-12,34
-5.355E-12,43
-5.177E-12,30
-4.999E-12,41
-4.821E-12,31
-4.643E-12,33
-4.465E-12,27
-4.287E-12,42
-4.110E-12,44
-3.932E-12,35
-3.754E-12,40
-3.576E-12,47
-3.398E-12,31
-3.220E-12,39
-3.042E-12,49
-2.865E-12,47
-2.687E-12,38
-2.509E-12,51
-2.331E-12,28
-2.153E-12,48
-1.975E-12,46
-1.797E-12,49
-1.619E-12,56
-1.442E-12,39
-1.264E-12,46
-1.086E-12,50
-9.08E-13,38
-7.30E-13,35
-5.52E-13,42
-3.74E-13,40
-1.97E-13,45
-1.9E-14,51
1.59E-13,55
3.37E-13,39
5.15E-13,43
6.93E-13,51
8.71E-13,41
1.048E-12,45
1.226E-12,47
1.404E-12,45
1.582E-12,44
1.760E-12,29
1.938E-12,46
2.116E-12,38
2.293E-12,50
2.471E-12,43
2.649E-12,44
2.827E-12,45
3.005E-12,35
3.183E-12,40
3.361E-12,33
3.538E-12,45
3.716E-12,28
3.894E-12,34
4.072E-12,27
4.250E-12,36
4.428E-12,31
4.606E-12,40
4.784E-12,32
4.961E-12,28
5.139E-12,25
5.317E-12,31
5.495E-12,29
5.673E-12,36
5.851E-12,27
6.029E-12,20
6.206E-12,27
6.384E-12,21
6.562E-12,28
6.740E-12,26
6.918E-12,22
7.096E-12,28
7.274E-12,23
7.451E-12,15
7.629E-12,27
7.807E-12,21
7.985E-12,24
8.163E-12,23
8.341E-12,17
8.519E-12,16
8.696E-12,17
8.874E-12,20
9.052E-12,12
9.230E-12,14
9.408E-12,14
9.586E-12,6
9.764E-12,15
9.942E-12,12
1.0119E-11,20
1.0297E-11,11
1.0475E-11,11
1.0653E-11,6
1.0831E-11,8
1.1009E-11,7
1.1187E-11,8
1.1364E-11,9
1.1542E-11,11
1.1720E-11,7
1.1898E-11,10
1.2076E-11,7
1.2254E-11,3
1.2432E-11,6
1.2609E-11,6
1.2787E-11,3
1.2965E-11,5
1.3143E-11,2
1.3321E-11,3
1.3499E-11,5
1.3677E-11,6
1.3854E-11,3
1.4032E-11,2
1.4210E-11,4
1.4388E-11,4
1.4566E-11,2
1.4744E-11,2
1.4922E-11,4
1.5099E-11,1
1.5277E-11,3
1.5455E-11,1
1.5633E-11,6
1.5811E-11,3
1.5989E-11,1
1.6167E-11,1
1.6345E-11,1
1.6522E-11,2
1.6700E-11,1
1.6878E-11,0
1.7056E-11,2
1.7234E-11,1
1.7412E-11,2
1.7590E-11,0
1.7767E-11,2
1.7945E-11,0
1.8123E-11,0
1.8301E-11,2
1.8479E-11,2
1.8657E-11,1
1.8835E-11,0
1.9012E-11,0
1.9190E-11,1
1.9368E-11,0
1.9546E-11,1
1.9724E-11,0
1.9902E-11,0
2.0080E-11,0
2.0257E-11,0
2.0435E-11,0
2.0613E-11,1
2.0791E-11,0
2.0969E-11,0
2.1147E-11,0
2.1325E-11,0
2.1503E-11,0
2.1680E-11,0
2.1858E-11,0
2.2036E-11,0
2.2214E-11,0
2.2392E-11,1
2.2570E-11,0
2.2748E-11,0
